Customer_ID,Age,Income,Expenses,Credit_Score,Loan_Amount,Loan_Type,Savings,EMI,EMI_Ratio,Salary_Delay_Days,Late_Payments,Credit_Utilization,Employment_Type,Transaction_Frequency,Existing_Loans,Account_Balance,Risk
CUST103204,34,26596,13870,801,865641,Auto Loan,52792,23557,0.886,0,0,0.219,Salaried,8,4,4300,Low
CUST103205,50,27408,15290,831,168159,Personal Loan,94630,4695,0.171,0,0,0.083,Self-Employed,15,2,33957,Low
CUST103206,64,71039,34300,765,1290729,Auto Loan,67131,26476,0.373,0,0,0.532,Self-Employed,36,0,35863,Low
CUST103207,56,45287,30973,700,152302,Credit Card,184592,3645,0.08,0,1,0.634,Business Owner,57,1,24709,Low
CUST103208,39,44706,26413,835,760846,Auto Loan,73089,16940,0.379,0,1,0.277,Salaried,18,0,13296,Low
CUST103209,31,133085,62820,700,3258493,Home Loan,183030,95027,0.714,2,0,0.058,Business Owner,52,3,24151,Low
CUST103210,63,39946,13643,639,880572,Auto Loan,63753,25342,0.634,1,2,0.539,Salaried,36,2,25030,Medium
CUST103211,33,55150,38864,623,260350,Personal Loan,206640,7641,0.139,0,1,0.513,Salaried,11,1,96994,Low
CUST103212,36,55798,24876,620,495526,Personal Loan,87914,11954,0.214,0,0,0.307,Self-Employed,38,3,45059,Low
CUST103213,63,33881,18976,679,428981,Personal Loan,99548,11177,0.33,1,0,0.437,Self-Employed,19,2,17935,Low
CUST103214,45,64642,56844,719,4078271,Home Loan,121051,113696,1.4,1,0,0.01,Salaried,32,3,52699,Medium
CUST103215,32,36965,24479,560,114299,Credit Card,115538,2573,0.07,1,3,0.528,Business Owner,52,3,34389,Low
CUST103216,21,73346,56884,642,260071,Personal Loan,210247,8241,0.112,2,1,0.444,Salaried,51,0,124933,Low
CUST103217,39,30812,14625,698,336090,Personal Loan,138379,7831,0.254,1,0,0.674,Salaried,23,4,60409,Low
CUST103218,64,32368,22656,735,191998,Credit Card,56444,4899,0.151,1,0,0.456,Salaried,19,0,6009,Low
CUST103219,40,24592,13617,678,176339,Credit Card,46706,5215,0.212,3,0,0.464,Salaried,28,0,10152,Low
CUST103220,51,29126,17512,701,618639,Auto Loan,37720,17606,0.604,1,0,0.786,Self-Employed,38,0,15938,Medium
CUST103221,32,44715,37244,575,3947892,Home Loan,105332,98784,1.4,1,1,0.374,Business Owner,14,3,45720,High
CUST103222,55,18000,9198,602,2111225,Home Loan,69290,50071,1.4,2,0,0.229,Self-Employed,54,0,18407,High
CUST103223,55,36134,19971,675,653168,Auto Loan,48564,17583,0.487,1,0,0.614,Salaried,34,4,10376,Medium
CUST103224,47,31934,13526,723,158280,Credit Card,138774,3815,0.119,0,0,0.606,Salaried,16,3,26459,Low
CUST103225,54,57268,38621,700,206495,Personal Loan,31648,5428,0.095,2,0,0.626,Salaried,12,3,7208,Low
CUST103226,46,53405,25181,608,430797,Education Loan,198698,12579,0.236,4,1,0.453,Self-Employed,38,1,19477,Low
CUST103227,37,29189,20233,660,1311756,Auto Loan,95346,25848,0.886,1,1,0.332,Salaried,33,1,23887,Low
CUST103228,53,32652,10416,809,221729,Credit Card,134559,6156,0.189,0,0,0.176,Salaried,16,1,18782,Low
CUST103229,57,48753,30559,726,630490,Personal Loan,126136,11824,0.243,0,0,0.256,Business Owner,55,3,21596,Low
CUST103230,58,86163,39625,666,752505,Education Loan,277777,21278,0.247,3,0,0.185,Self-Employed,37,1,49146,Low
CUST103231,30,27721,18082,593,1041817,Auto Loan,19341,21803,0.787,4,0,0.426,Salaried,30,4,2799,High
CUST103232,50,29031,15912,619,3026447,Home Loan,60310,75380,1.4,3,4,0.786,Salaried,20,1,19688,High
CUST103233,21,26568,12621,681,2807504,Home Loan,95188,61029,1.4,0,1,0.348,Self-Employed,49,0,39467,Medium
CUST103234,46,20601,10216,703,456810,Personal Loan,19281,10281,0.499,1,0,0.454,Salaried,52,1,10190,Medium
CUST103235,46,46081,19858,728,516842,Personal Loan,167255,13852,0.301,1,0,0.513,Salaried,36,4,56538,Low
CUST103236,36,59362,39612,713,446365,Personal Loan,102880,10729,0.181,0,0,0.36,Business Owner,56,1,8121,Low
CUST103237,64,71485,28822,649,247123,Personal Loan,136676,6135,0.086,2,2,0.401,Salaried,24,1,31565,Low
CUST103238,59,64128,32873,637,3638619,Home Loan,198123,116382,1.4,2,0,0.707,Salaried,7,3,67696,High
CUST103239,22,118031,70622,854,620880,Auto Loan,95919,12233,0.104,0,0,0.434,Salaried,56,4,42611,Low
CUST103240,30,38823,30122,633,132964,Credit Card,116411,3109,0.08,2,0,0.681,Salaried,43,1,20395,Low
CUST103241,30,35695,19586,570,1336777,Auto Loan,148309,33985,0.952,3,0,0.95,Salaried,59,2,69071,Medium
CUST103242,60,22357,11537,541,203051,Personal Loan,19564,5968,0.267,6,1,0.383,Salaried,45,3,8886,Medium
CUST103243,43,60402,35535,650,5628940,Home Loan,91327,123575,1.4,2,2,0.439,Self-Employed,22,0,42173,High
CUST103244,53,42334,10995,760,1013486,Auto Loan,23484,23831,0.563,0,0,0.37,Salaried,42,1,9767,Low
CUST103245,56,72633,27760,631,125529,Credit Card,186809,3703,0.051,2,1,0.39,Business Owner,59,3,33209,Low
CUST103246,54,20432,10164,806,3276402,Home Loan,69956,83303,1.4,0,0,0.322,Contract/Freelance,28,1,26057,Low
CUST103247,24,47015,21165,679,494171,Education Loan,197726,14818,0.315,0,0,0.7,Salaried,59,2,39931,Low
CUST103248,27,44017,14344,774,121287,Credit Card,86807,2292,0.052,0,0,0.418,Salaried,24,2,48085,Low
CUST103249,38,57680,38651,616,153848,Credit Card,63160,3388,0.059,4,2,0.937,Business Owner,21,3,4968,Medium
CUST103250,35,25085,14709,617,752146,Auto Loan,15461,19412,0.774,2,2,0.416,Contract/Freelance,25,2,6530,Medium
CUST103251,53,92531,52709,688,2155076,Home Loan,166558,42472,0.459,3,0,0.712,Business Owner,29,1,88121,Medium
CUST103252,27,100976,45726,721,599629,Education Loan,257379,14838,0.147,1,0,0.736,Salaried,56,1,60279,Low
CUST103253,37,24351,13664,665,350925,Education Loan,99914,6403,0.263,5,0,0.442,Salaried,6,0,18927,Low
CUST103254,31,55503,34524,705,83230,Credit Card,75806,2086,0.038,1,0,0.51,Salaried,12,0,8450,Low
CUST103255,29,18000,9232,730,82692,Credit Card,65254,2554,0.142,0,0,0.572,Business Owner,4,0,21860,Low
CUST103256,28,59646,36518,559,1030226,Education Loan,144563,32222,0.54,1,0,0.427,Self-Employed,35,4,22244,Medium
CUST103257,29,18000,7894,651,171295,Credit Card,71463,3849,0.214,0,0,0.765,Salaried,12,2,26728,Low
CUST103258,45,34859,19648,636,422992,Personal Loan,137772,7634,0.219,1,1,0.33,Self-Employed,58,4,50265,Low
CUST103259,39,22229,15781,640,853350,Auto Loan,87377,26258,1.181,3,1,0.38,Salaried,19,0,10600,Medium
CUST103260,40,40066,28947,715,1000619,Auto Loan,84354,25957,0.648,0,0,0.332,Self-Employed,25,4,36311,Low
CUST103261,42,58540,43077,637,211732,Credit Card,110338,5532,0.094,3,2,0.516,Salaried,53,3,61187,Low
CUST103262,53,19140,11292,510,3656758,Home Loan,25440,107549,1.4,7,2,0.619,Self-Employed,41,2,14300,High
CUST103263,58,37554,20821,660,1337998,Auto Loan,53091,31452,0.838,2,0,0.345,Self-Employed,22,2,7004,Medium
CUST103264,44,35042,17071,590,641540,Education Loan,103897,15321,0.437,4,1,0.486,Self-Employed,56,4,52236,Low
CUST103265,49,81754,24277,722,3870782,Home Loan,355447,115817,1.4,2,0,0.218,Salaried,44,1,163943,Medium
CUST103266,53,65801,23801,748,436242,Personal Loan,192391,10854,0.165,0,0,0.611,Business Owner,5,1,111343,Low
CUST103267,51,25992,13684,495,101068,Credit Card,55864,2860,0.11,6,4,0.695,Self-Employed,57,3,10363,Medium
CUST103268,26,32465,17364,614,3247870,Home Loan,47713,99614,1.4,2,0,0.428,Salaried,5,0,17506,High
CUST103269,64,80842,60446,710,124426,Personal Loan,251247,2925,0.036,2,0,0.392,Salaried,33,3,86620,Low
CUST103270,28,60887,44695,560,811362,Auto Loan,81819,24702,0.406,5,3,0.407,Self-Employed,9,3,41375,Medium
CUST103271,39,26550,12051,747,586501,Education Loan,23192,13245,0.499,0,0,0.235,Salaried,51,2,2125,Low
CUST103272,49,35590,23652,769,2820378,Home Loan,31111,87471,1.4,0,0,0.205,Salaried,50,2,10496,High
CUST103273,38,36106,17447,666,2743584,Home Loan,140880,61114,1.4,2,0,0.289,Salaried,27,3,41943,Medium
CUST103274,31,31505,20339,614,3773411,Home Loan,63924,80295,1.4,3,1,0.663,Salaried,22,4,37795,High
CUST103275,61,18590,12322,484,586465,Auto Loan,79219,16475,0.886,5,1,0.764,Salaried,18,2,39735,Medium
CUST103276,24,32545,23559,749,5283189,Home Loan,80938,163293,1.4,0,0,0.154,Self-Employed,55,4,46583,Medium
CUST103277,31,74992,36073,850,3835579,Home Loan,244926,110289,1.4,0,1,0.526,Salaried,47,0,105901,Medium
CUST103278,64,37190,25736,833,107844,Credit Card,141612,3059,0.082,0,0,0.18,Self-Employed,10,0,25684,Low
CUST103279,53,38313,11027,663,797242,Education Loan,153174,25211,0.658,4,1,0.596,Salaried,40,2,63534,Medium
CUST103280,24,42755,31274,587,4314235,Home Loan,49177,111325,1.4,3,3,0.524,Salaried,56,4,25033,High
CUST103281,54,108898,59513,751,959812,Auto Loan,148830,29204,0.268,0,0,0.306,Salaried,41,1,31593,Low
CUST103282,63,54399,29891,669,97195,Credit Card,59859,1800,0.033,0,0,0.534,Business Owner,22,3,22194,Low
CUST103283,25,55813,14777,721,624068,Personal Loan,127377,12388,0.222,0,0,0.662,Contract/Freelance,22,3,13489,Low
CUST103284,39,30663,15196,706,183572,Credit Card,34347,4002,0.131,2,0,0.092,Salaried,53,3,4484,Low
CUST103285,41,35713,26419,688,1802711,Home Loan,110834,56327,1.4,5,0,0.646,Salaried,31,3,29820,High
CUST103286,26,40362,19788,767,375617,Personal Loan,78759,7797,0.193,0,0,0.257,Salaried,19,1,26417,Low
CUST103287,29,28329,18411,771,323011,Personal Loan,123409,7547,0.266,0,0,0.656,Salaried,25,2,35251,Low
CUST103288,28,49436,27429,636,350787,Personal Loan,186193,6489,0.131,1,1,0.632,Business Owner,18,0,13114,Low
CUST103289,29,59852,41823,602,87330,Credit Card,203324,1668,0.028,2,4,0.297,Salaried,54,2,100361,Low
CUST103290,38,23797,13726,468,866162,Auto Loan,77456,22656,0.952,7,6,0.483,Contract/Freelance,7,4,16494,High
CUST103291,41,44150,18523,651,106359,Credit Card,29069,2060,0.047,5,2,0.552,Self-Employed,56,1,16058,Medium
CUST103292,31,55212,30803,587,131649,Credit Card,46088,4027,0.073,3,5,0.679,Salaried,34,4,8325,Medium
CUST103293,33,37388,28945,716,3633937,Home Loan,83317,110476,1.4,0,0,0.508,Business Owner,10,3,34612,Medium
CUST103294,29,65705,40715,651,541566,Education Loan,273254,14466,0.22,3,1,0.536,Salaried,36,2,82348,Low
CUST103295,56,55989,29881,661,134753,Credit Card,49053,3173,0.057,3,1,0.344,Business Owner,43,3,3006,Low
CUST103296,30,37261,32261,749,4118659,Home Loan,81250,125329,1.4,0,0,0.407,Salaried,51,3,31293,Medium
CUST103297,60,21948,15633,714,103349,Credit Card,80673,2566,0.117,0,0,0.411,Business Owner,18,1,5439,Low
CUST103298,44,33924,22537,670,115958,Credit Card,60357,2397,0.071,1,2,0.183,Salaried,37,0,4806,Low
CUST103299,56,47440,28200,823,1794860,Home Loan,200080,40993,0.864,0,0,0.46,Salaried,44,1,82790,Low
CUST103300,49,118837,77510,743,249199,Personal Loan,503726,5753,0.048,0,0,0.339,Business Owner,48,3,162952,Low
CUST103301,32,51821,34035,645,3344619,Home Loan,37720,87353,1.4,2,1,0.718,Salaried,18,4,20190,High
CUST103302,47,66622,16656,648,795478,Education Loan,197575,18787,0.282,1,0,0.679,Salaried,8,4,59106,Low
CUST103303,33,31445,19033,747,107676,Credit Card,34033,3172,0.101,0,0,0.435,Business Owner,28,4,20177,Medium
CUST103304,26,37908,19996,697,182015,Credit Card,85825,4873,0.129,1,0,0.634,Salaried,19,3,5266,Low
CUST103305,32,93849,45050,585,673936,Education Loan,383957,14510,0.155,3,0,0.621,Business Owner,26,0,213896,Low
CUST103306,33,29609,15475,756,180631,Personal Loan,23494,4268,0.144,0,0,0.396,Self-Employed,49,2,4011,Low
CUST103307,26,68163,22642,787,689712,Education Loan,289655,19398,0.285,0,0,0.145,Self-Employed,49,1,44661,Low
CUST103308,22,55826,16600,780,1205321,Auto Loan,249980,25784,0.462,0,0,0.371,Salaried,16,2,79279,Low
CUST103309,62,45416,32904,811,50663,Credit Card,144468,977,0.022,0,0,0.34,Salaried,23,4,59043,Low
CUST103310,43,29424,18087,856,5445830,Home Loan,56644,152244,1.4,0,0,0.38,Contract/Freelance,17,1,22285,Medium
CUST103311,38,25749,6437,827,2516220,Home Loan,38728,59617,1.4,0,0,0.359,Salaried,55,3,9466,High
CUST103312,61,89225,41874,709,1353002,Home Loan,199010,26708,0.299,0,0,0.626,Salaried,55,0,77248,Low
CUST103313,30,53334,35909,662,3355034,Home Loan,65030,82912,1.4,0,2,0.677,Salaried,9,0,19383,High
CUST103314,38,46783,23897,524,451808,Personal Loan,27145,11677,0.25,8,4,0.463,Salaried,36,2,4466,Medium
CUST103315,58,36663,26555,681,2885915,Home Loan,27532,52987,1.4,1,0,0.208,Self-Employed,17,2,1935,High
CUST103316,48,55113,38412,724,942701,Auto Loan,173841,27410,0.497,1,0,0.243,Business Owner,55,1,71154,Low
CUST103317,38,58351,21010,684,1132240,Education Loan,34020,28171,0.483,2,0,0.668,Business Owner,17,0,12924,Medium
CUST103318,32,64864,34374,520,375193,Personal Loan,110648,6888,0.106,4,3,0.726,Business Owner,20,2,36186,Medium
CUST103319,22,55852,27215,656,715355,Personal Loan,179037,21507,0.385,3,1,0.258,Salaried,18,2,53447,Low
CUST103320,24,28223,10033,735,1226228,Auto Loan,33843,32119,1.138,0,0,0.146,Salaried,30,2,11077,Medium
CUST103321,28,20744,7186,593,865332,Auto Loan,37943,27245,1.313,2,4,0.398,Salaried,37,0,4252,High
CUST103322,55,45855,20046,694,936732,Auto Loan,28695,20549,0.448,1,1,0.761,Self-Employed,29,3,12190,Medium
CUST103323,49,18283,8415,717,577329,Education Loan,17363,13727,0.751,3,0,0.497,Salaried,25,1,9083,Medium
CUST103324,40,38165,22504,775,380573,Personal Loan,53572,10382,0.272,0,1,0.357,Self-Employed,54,3,6050,Low
CUST103325,55,31916,22220,826,3828945,Home Loan,32066,117915,1.4,1,0,0.377,Salaried,29,0,15190,Medium
CUST103326,28,67602,42042,648,558056,Education Loan,161450,16226,0.24,1,2,0.129,Business Owner,49,0,45258,Low
CUST103327,30,132227,86616,696,439459,Auto Loan,133257,11866,0.09,0,0,0.383,Business Owner,59,4,64434,Low
CUST103328,38,22585,11579,698,1243080,Auto Loan,38863,36220,1.4,1,1,0.658,Business Owner,54,0,12722,Medium
CUST103329,61,111679,70851,735,871467,Education Loan,379069,16844,0.151,0,0,0.339,Salaried,50,0,65136,Low
CUST103330,48,30718,16257,726,1612860,Home Loan,95699,45383,1.4,2,0,0.372,Contract/Freelance,11,1,26414,Medium
CUST103331,58,46935,22913,801,370946,Personal Loan,95372,9682,0.206,0,0,0.459,Salaried,28,2,11173,Low
CUST103332,31,21233,17318,482,475816,Personal Loan,89696,10392,0.489,5,3,0.376,Salaried,24,1,5336,Low
CUST103333,58,62855,15714,716,198496,Credit Card,229351,4236,0.067,2,0,0.483,Salaried,45,0,15324,Low
CUST103334,24,40891,11766,721,113567,Credit Card,119758,2503,0.061,0,0,0.27,Salaried,10,2,69228,Low
CUST103335,31,42944,25920,660,470309,Personal Loan,96500,9275,0.216,0,0,0.37,Self-Employed,11,0,57367,Low
CUST103336,44,18000,9232,488,3216909,Home Loan,13323,70211,1.4,3,3,0.507,Salaried,36,3,955,High
CUST103337,23,41490,14473,675,965631,Auto Loan,89262,18345,0.442,0,1,0.382,Salaried,22,0,13781,Medium
CUST103338,58,64598,25991,620,237362,Personal Loan,173191,6508,0.101,2,2,0.505,Self-Employed,49,2,55089,Low
CUST103339,59,48717,20490,823,20000,Credit Card,217476,503,0.02,0,0,0.387,Business Owner,56,0,88013,Low
CUST103340,44,74884,50541,712,2329392,Home Loan,322482,46093,0.616,0,0,0.393,Self-Employed,4,1,46699,Low
CUST103341,34,73505,52904,612,178170,Credit Card,69745,4946,0.067,1,1,0.514,Self-Employed,58,2,11643,Low
CUST103342,25,30077,23446,506,139215,Credit Card,132852,2853,0.095,6,4,0.399,Salaried,37,0,44205,Low
CUST103343,48,111069,36379,730,429648,Personal Loan,390793,10710,0.096,0,0,0.025,Business Owner,52,2,30178,Low
CUST103344,44,40961,14689,739,208073,Credit Card,132212,6426,0.157,0,0,0.406,Salaried,48,1,45410,Low
CUST103345,54,41043,14325,662,132648,Credit Card,168861,3801,0.093,1,1,0.335,Salaried,40,1,90454,Low
CUST103346,47,41963,30651,731,2719577,Home Loan,75543,71193,1.4,0,0,0.495,Salaried,37,1,44785,High
CUST103347,26,45547,27711,650,82110,Personal Loan,95522,2150,0.047,1,1,0.367,Self-Employed,49,4,33194,Low
CUST103348,26,18000,10102,771,68747,Credit Card,71708,1299,0.072,0,0,0.058,Salaried,7,3,18189,Low
CUST103349,55,40613,23643,764,451371,Auto Loan,37200,10823,0.266,0,0,0.378,Self-Employed,11,2,17590,Low
CUST103350,27,21725,11776,541,179224,Credit Card,72488,3997,0.184,4,8,0.729,Salaried,22,1,39582,Medium
CUST103351,62,83437,32794,561,2841006,Home Loan,311995,70016,0.839,7,3,0.582,Salaried,26,4,98511,Medium
CUST103352,25,81940,50954,853,121953,Credit Card,331058,3820,0.047,0,0,0.144,Salaried,40,2,170470,Low
CUST103353,53,58887,30853,759,115941,Credit Card,81069,3364,0.057,0,0,0.287,Salaried,37,2,23092,Low
CUST103354,63,36051,13770,573,2327541,Home Loan,115976,61772,1.4,1,4,0.429,Salaried,54,4,34509,High
CUST103355,40,28049,17682,547,463124,Personal Loan,23642,12905,0.46,2,2,0.502,Self-Employed,37,1,8694,Medium
CUST103356,23,29854,14640,698,3304548,Home Loan,117740,93282,1.4,0,1,0.329,Salaried,27,4,33884,High
CUST103357,59,96200,55974,583,202045,Credit Card,233496,4928,0.051,5,0,0.195,Salaried,19,0,43939,Low
CUST103358,29,32332,17217,653,81310,Personal Loan,96888,2450,0.076,5,1,0.44,Self-Employed,52,3,51430,Low
CUST103359,44,18000,12146,676,177969,Credit Card,70299,4742,0.263,0,2,0.707,Salaried,39,0,40415,Low
CUST103360,64,63804,37059,672,290735,Personal Loan,161047,8237,0.129,1,0,0.334,Salaried,31,0,56308,Low
CUST103361,53,78844,33610,776,135223,Credit Card,199841,2455,0.031,0,0,0.176,Salaried,19,3,96705,Low
CUST103362,23,84681,50392,836,515721,Personal Loan,199731,13167,0.155,0,0,0.656,Salaried,33,3,34964,Low
CUST103363,57,64040,38402,639,129533,Credit Card,185894,2992,0.047,3,1,0.82,Salaried,46,3,80222,Medium
CUST103364,28,75811,47123,584,996339,Auto Loan,255429,18707,0.247,2,0,0.437,Self-Employed,10,0,56070,Low
CUST103365,53,41102,28567,713,547161,Auto Loan,152927,14798,0.36,2,0,0.467,Salaried,30,0,22127,Low
CUST103366,48,21285,9871,819,658215,Education Loan,13180,20406,0.959,0,0,0.44,Business Owner,49,1,4192,Medium
CUST103367,33,40642,26154,646,155072,Personal Loan,76907,4382,0.108,3,0,0.629,Salaried,34,4,5143,Low
CUST103368,39,58397,18017,752,342979,Personal Loan,130232,6557,0.112,0,0,0.199,Self-Employed,6,4,27387,Low
CUST103369,26,50982,27184,609,397213,Personal Loan,45617,7465,0.146,1,2,0.489,Business Owner,56,4,7903,Low
CUST103370,64,36998,18926,682,1179146,Auto Loan,129733,26920,0.728,1,0,0.249,Salaried,18,3,41918,Low
CUST103371,31,26008,19576,581,107061,Credit Card,67400,2285,0.088,4,2,0.575,Salaried,58,1,21760,Low
CUST103372,34,25571,13504,681,285202,Personal Loan,12978,5244,0.205,1,2,0.718,Salaried,15,3,5510,Medium
CUST103373,43,78014,49548,670,116184,Credit Card,236030,2156,0.028,4,0,0.513,Contract/Freelance,49,1,27583,Low
CUST103374,50,79296,24055,732,2915509,Home Loan,147180,66567,0.839,0,0,0.259,Contract/Freelance,21,1,43072,Medium
CUST103375,43,40087,20074,831,430711,Education Loan,136593,8558,0.213,0,0,0.579,Salaried,28,4,10195,Low
CUST103376,43,61500,26538,647,783915,Home Loan,74955,16247,0.264,1,0,0.359,Business Owner,23,1,36763,Low
CUST103377,46,25812,23142,510,412783,Education Loan,13031,12455,0.483,4,2,0.645,Salaried,29,4,7051,High
CUST103378,58,53592,24473,663,835434,Auto Loan,45408,26660,0.497,0,3,0.318,Salaried,48,4,27012,Medium
CUST103379,38,97456,54601,705,616307,Education Loan,220407,18036,0.185,0,0,0.191,Self-Employed,32,2,73977,Low
CUST103380,57,20168,11450,697,1014256,Auto Loan,70427,21562,1.069,1,1,0.299,Salaried,7,1,36403,Medium
CUST103381,55,49451,16194,667,4143257,Home Loan,144182,84778,1.4,0,0,0.01,Salaried,47,4,43618,Medium
CUST103382,63,69055,32895,806,126399,Credit Card,38662,3299,0.048,0,0,0.205,Business Owner,10,4,6250,Low
CUST103383,61,50890,30873,692,1423972,Home Loan,145873,41259,0.811,2,0,0.824,Salaried,44,4,74605,Medium
CUST103384,56,92464,51965,671,3651606,Home Loan,224567,99339,1.074,1,0,0.01,Self-Employed,50,1,16975,Medium
CUST103385,31,100329,25082,614,3189014,Home Loan,369831,93287,0.93,1,4,0.208,Salaried,19,4,139328,Medium
CUST103386,55,36132,17004,532,136432,Credit Card,55161,3386,0.094,3,1,0.859,Salaried,20,1,31166,Medium
CUST103387,53,54335,37650,708,214072,Credit Card,183420,6814,0.125,1,0,0.255,Salaried,29,3,36538,Low
CUST103388,33,35433,22406,701,405192,Personal Loan,107259,11757,0.332,2,0,0.36,Contract/Freelance,44,3,20253,Low
CUST103389,50,30199,21759,590,156452,Credit Card,90354,2928,0.097,0,0,0.504,Salaried,41,2,9728,Low
CUST103390,32,45336,18679,676,3383550,Home Loan,96213,78149,1.4,4,0,0.153,Salaried,39,1,31441,High
CUST103391,44,59724,43559,668,454089,Personal Loan,32931,11731,0.196,3,0,0.643,Self-Employed,8,2,13185,Medium
CUST103392,56,37613,20453,627,265530,Personal Loan,47038,5613,0.149,6,2,0.46,Contract/Freelance,55,0,15557,Medium
CUST103393,29,22947,17736,613,242173,Personal Loan,88965,5727,0.25,4,0,0.377,Contract/Freelance,9,3,20995,Low
CUST103394,35,35836,19726,714,780345,Auto Loan,106339,20925,0.584,0,1,0.594,Self-Employed,40,0,30436,Medium
CUST103395,55,32691,8609,661,205703,Personal Loan,91945,5293,0.162,1,2,0.22,Salaried,50,1,46761,Low
CUST103396,40,30219,20213,630,344436,Personal Loan,78653,10354,0.343,2,0,0.487,Self-Employed,44,3,44765,Low
CUST103397,63,62392,30442,607,3308585,Home Loan,50396,71714,1.149,2,2,0.313,Business Owner,56,3,11548,High
CUST103398,21,65399,32525,669,146388,Credit Card,123648,4523,0.069,2,1,0.228,Business Owner,10,3,49503,Low
CUST103399,52,84195,29179,759,742478,Auto Loan,250615,16713,0.199,0,0,0.76,Business Owner,14,2,126204,Low
CUST103400,56,27284,21203,698,5051372,Home Loan,27344,156014,1.4,2,1,0.457,Salaried,14,2,10903,High
CUST103401,61,30950,14765,660,199385,Credit Card,129494,4282,0.138,1,3,0.631,Salaried,55,2,69770,Low
CUST103402,27,88864,68470,706,338100,Personal Loan,70255,8488,0.096,1,0,0.336,Self-Employed,58,4,29169,Low
CUST103403,64,37271,18249,796,154884,Credit Card,119981,4809,0.129,0,0,0.215,Salaried,51,4,22297,Low
